"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001107993",602.047624863338,0.828453538061118,0.157764816910095,5.25090707706589,1.51352022685763e-07,1.28176618105342e-06
"NM_001107994",94.070102555877,2.72951760691128,0.305669747799005,8.84213164011427,9.39094853155321e-19,2.80237413979191e-17
"NM_001107995",313.50478768366,-0.164953686266223,0.189364710356615,-0.8709445982884,0.38378440389441,0.520836371791337
"NM_001107996",472.035065011809,-0.191097689270306,0.189548432448234,-1.00812043143755,0.313396650221099,0.447238352713285
"NM_001107998",1214.45047282333,-0.962617413164913,0.157845727634468,-6.0979860236633,1.07413135319097e-09,1.26313602488857e-08
"NM_001107999",508.416512574677,-0.413516103742074,0.153892769249233,-2.68681772948456,0.00721363047173041,0.02124817796086
"NM_001108002",441.834504927837,0.746872350847672,0.14875048772998,5.02049391605205,5.15387836117944e-07,3.9951880523383e-06
"NM_001108003",243.649682187588,0.301835466500649,0.276087607153277,1.0930519594974,0.274370986982685,0.405090460797341
"NM_001108004",445.087617812913,-0.877832564716597,0.169716665639778,-5.1704596589388,2.33518882078288e-07,1.9140686944948e-06
"NM_001108005",1196.39057664279,0.593734424318186,0.112993091419821,5.25451879288608,1.484119919805e-07,1.25968864135477e-06
"NM_001108006",3144.38855313831,0.00681174253069232,0.162307710282011,0.0419690060576914,0.966523405920714,0.978118765126451
"NM_001108007",1460.86228002666,-0.579660187494327,0.277775365758405,-2.08673378548899,0.0369122054638011,0.0823148328754581
"NM_001108008",1797.26367137747,0.113244156335314,0.20358046283775,0.556256069065842,0.578035814400047,0.698218252302142
"NM_001108009",426.963665499602,-0.393901778927786,0.171415152883359,-2.29790008594125,0.0215674764059091,0.0530179841065866
"NM_001108010",372.302483407304,-0.202960048182433,0.184643513178077,-1.09914701367936,0.271703946112803,0.402372736343166
"NM_001108012",974.412799578449,-0.126550851887301,0.117642718617627,-1.07572287389594,0.2820512143496,0.413421033061468
"NM_001108014",1614.77787039061,-0.670515281493449,0.114742876958557,-5.84341130010981,5.1142535421943e-09,5.42465328688392e-08
"NM_001108015",105.905753361911,-0.399118503512981,0.271882787665583,-1.46828103060101,0.142027901464289,0.244071671325888
"NM_001108017",620.254622640571,1.06917452752123,0.469493091663151,2.36626978864864,0.0179683452247256,0.0454565013375671
"NM_001108018",490.947397658645,-0.0630053051994516,0.157864049500847,-0.399089943310083,0.689826932112368,0.786768436465432
"NM_001108019",248.799410565423,-0.661548630582817,0.171764946111463,-3.84996828115336,0.000118133122285906,0.000573689999568865
"NM_001108021",66.4871439475326,0.0969847201567434,0.284495466118129,0.341328416963445,0.732856357402245,0.81739616416973
"NM_001108022",56.2823451800456,0.95756827169094,0.313054222157289,3.05307491799782,0.00226509381033402,0.00785051762863422
"NM_001108023",486.828657593152,-0.521913495769724,0.156435300265646,-3.33602848480679,0.00084984455669549,0.00329391632991273
"NM_001108025",56.7471504798125,0.0514898998444864,0.281310497389769,0.183067128948397,0.85474534717718,0.904473222472256
"NM_001108027",28.8738134793035,0.105814336701103,0.349982979649722,0.30242130460332,0.762330915907458,0.838830228237119
"NM_001108028",735.092359660596,0.0816433235805581,0.17475433970741,0.467228697647577,0.640336263816699,0.748654632136669
"NM_001108029",515.304636846917,-0.272333997403946,0.169806808982998,-1.60387329630938,0.108741984057098,0.19661651902172
"NM_001108030",2070.018653338,-0.920082772224497,0.144296484308757,-6.37601477575793,1.8175539792227e-10,2.32633880279723e-09
"NM_001108031",166.143789652397,-2.21558383195726,0.258639415640734,-8.51644185577039,1.64530201197154e-17,4.32012756231645e-16
"NM_001108033",332.421094900672,0.240950046264955,0.243283368586697,0.990327099564702,0.322014264953769,0.456677100933244
"NM_001108034",450.744232423401,0.230169027533293,0.173901240829332,1.32371291248746,0.185598408392496,0.300849712378394
"NM_001108036",414.649051167138,0.714289210821287,0.190515500614969,3.74971697696863,0.000177034261747786,0.000819605897192756
"NM_001108038",1824.29173818763,0.687296603784931,0.121709335862699,5.64690292299806,1.6336401385452e-08,1.62348671653383e-07
"NM_001108040",298.584034494919,0.783780549370256,0.197326672297397,3.97089990047333,7.16016607003556e-05,0.000366317378740645
"NM_001108041",1314.6712995399,2.37499485111638,0.174666174962145,13.5917140785519,4.48453410605221e-42,6.40570851708498e-40
"NM_001108042",650.517908966077,-0.166095537291839,0.131819583027598,-1.26002646679419,0.207659814708891,0.328169286764471
"NM_001108043",697.543455389361,-0.464255009823378,0.152901736668057,-3.03627526895966,0.00239520585455231,0.00824015424528546
"NM_001108044",704.876483548837,0.408610168764772,0.167502189188874,2.43923077443774,0.0147185654571421,0.0384960917339754
"NM_001108045",75.0746503768802,0.551973084726526,0.299501093781589,1.84298533853396,0.0653311511571193,0.13096793082826
"NM_001108046",621.659884813422,0.168810334048201,0.144901528548875,1.16494806029874,0.244040017788905,0.370679244374385
"NM_001108047",1232.04870788882,-0.412528217261618,0.154991783019756,-2.66166481340923,0.00777552644201357,0.0226478562062625
"NM_001108048",340.24134132427,1.02621637846673,0.347020634584306,2.95714450551274,0.00310502562265427,0.0103080692579781
"NM_001108049",30.1564843653285,-1.56739219092274,0.371660905115497,-4.15031206704399,3.32022284804594e-05,0.000183442740438969
"NM_001108052",1080.03710767289,0.299106207712707,0.144686813800708,2.06734502202365,0.0387016547462455,0.0856810967754759
"NM_001108053",679.661526455398,-0.488482943198088,0.245916135793233,-1.986120073542,0.0470199928631445,0.100443705591798
"NM_001108055",39.5252007668738,-0.22740687838845,0.325492006067402,-0.698905300383492,0.484611214835084,0.61629154137325
"NM_001108056",3553.54365310002,0.0759291442459553,0.108782326054276,0.69799525582449,0.485180160989925,0.616779134943628
"NM_001108058",5.72392746666666,-0.16252447416361,0.470485132875588,-0.35171136524362,0.72505473627075,0.812586189943356
"NM_001108059",398.02408224712,-0.198538528038271,0.147719292239852,-1.34403042018224,0.178938550141962,0.292532990641057
"NM_001108062",504.361972422417,0.411324093548073,0.161856700777825,2.54128139638819,0.011044698858798,0.0303156184663857
"NM_001108063",64.8340302787016,-0.111049780176224,0.327873727666506,-0.338223322404145,0.735194901698087,0.81864078389893
"NM_001108064",834.186238011419,-0.261998265121895,0.135722306006341,-1.93032304601994,0.0535668232617929,0.111814322097297
"NM_001108065",17.5654910482028,-1.15354086785843,0.468595814521902,-2.46318248653955,0.013770980617416,0.036471820853987
"NM_001108066",32.7307002796239,0.534246388769484,0.375231375522157,1.42494407368493,0.154173368086182,0.260267773764146
"NM_001108067",372.139727396532,-0.217879786542755,0.22609931601242,-0.963701781047412,0.335195461149584,0.470142573356309
"NM_001108068",1378.74060259591,0.479523182353905,0.134315625989676,3.56999428661463,0.000356989013876719,0.00153653005450433
"NM_001108069",1903.63210464948,-0.00732956195551227,0.113496650212721,-0.0645797457029072,0.948508611627822,0.966207822886302
"NM_001108070",24.8201103077585,0.717778442272053,0.393122536698619,1.82276325210133,0.0683392556735752,0.13600565595969
