"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001038591",240.306851576902,-0.487503523547907,0.200784505626328,-2.42799144785508,0.0151827012864846,0.0394978821957528
"NM_001039001",4050.35135468923,-0.473733767863947,0.121772195964182,-3.89031195524884,0.000100115434079795,0.000493574157982901
"NM_001039003",791.818500051647,-0.485857436397835,0.129951608186417,-3.73865981794927,0.000185003866993415,0.000853919184446557
"NM_001039006",818.176138163401,-0.596025925639485,0.185775577223075,-3.20814521337069,0.00133594026140813,0.00492495802493646
"NM_001039008",5493.3399307862,-0.870780865988424,0.222203005761975,-3.91886389119764,8.89673342202364e-05,0.000443099512552948
"NM_001039010",1871.61831701595,1.09400786237038,0.211628136518595,5.16917288599305,2.3513230559041e-07,1.92581986987008e-06
"NM_001039013",312.884808407241,-1.11007387737425,0.167143839027597,-6.63667799153708,3.20831467268297e-11,4.60732910032877e-10
"NM_001039016",2779.75681398417,0.976682577944537,0.138710080113993,7.04104734380504,1.90800157313198e-12,3.18386617647397e-11
"NM_001039017",188.907095349192,0.90954064153598,0.263444477195566,3.44854343266748,0.000563618818218268,0.00228540817546264
"NM_001039019",73.1482564870216,-1.43422488130435,0.305951172562023,-4.66571021282455,3.07552890439709e-06,2.06312718552323e-05
"NM_001039026",6580.45374005515,0.44588509262258,0.122459146602034,3.64111462835812,0.000271460230846727,0.00120370589944577
"NM_001039027",624.23137487723,0.478502738249578,0.152550532928816,3.13659972567953,0.00170919298255254,0.00613284560514162
"NM_001039031",5630.73925514735,-2.96941841141426,0.169931146553869,-17.4683562464202,2.49582227348112e-68,1.21535200071833e-65
"NM_001039033",410.388693070443,0.402381070821067,0.14838180427875,2.7117889085764,0.00669211947452998,0.019942329883349
"NM_001039034",1081.8411603252,0.471651903240724,0.11971542496974,3.93972178609103,8.15761566138608e-05,0.000410872292338641
"NM_001039044",1653.63144637551,0.536146486261399,0.150886083663039,3.55322402857584,0.000380540240798019,0.00162632663151677
"NM_001039100",98.9924389949325,0.576688941907598,0.242106427418811,2.38176786303955,0.0172297548929968,0.0438412877159933
"NM_001039101",593.851946661043,-0.413828317160633,0.153545211862805,-2.69502767557985,0.0070382784833105,0.0208339254720052
"NM_001039197",865.313140082118,0.737150194328268,0.191142947662464,3.85615451825201,0.000115184694921153,0.000560897107586505
"NM_001039336",271.384080700752,0.450011675796655,0.185791474240098,2.42177335784842,0.0154449798716697,0.0400537568059059
"NM_001039337",721.501318038431,0.62027582072451,0.128069359805505,4.84317890044063,1.27778142132081e-06,9.28059143498971e-06
"NM_001039344",248.275136917434,1.3427909190402,0.294407421597995,4.55833544488324,5.15606395631648e-06,3.31952603149149e-05
"NM_001039454",165.144311758285,-0.699225604140881,0.225535538573536,-3.09834705007036,0.00194603391528959,0.00687821225156628
"NM_001039455",852.679571076399,0.728308358029021,0.169820254440775,4.28860241851297,1.79800887134774e-05,0.000104970403480917
"NM_001039516",486.85932803687,-0.805017021401741,0.322979673206602,-2.49175939145348,0.0127112113608356,0.0341376804483911
"NM_001039549",1915.90662771276,1.0092500085699,0.175071663607115,5.76446259849442,8.19184412404108e-09,8.50380097876474e-08
"NM_001039610",85.5196376372806,-0.839376325625815,0.280501491724538,-2.98859536198506,0.00280263025586024,0.00943279231260782
"NM_001039611",493.966327348715,0.427684256410438,0.14449037578076,2.96007963872215,0.00307559526097628,0.0102262110586092
"NM_001040019",8234.53523375258,3.07023173209049,0.296937641131354,10.3458409160945,4.37062231827415e-25,2.18796621007808e-23
"NM_001040154",908.414346825647,0.297248200756591,0.121384635462278,2.44879233921296,0.0143336060014867,0.0376639492504113
"NM_001040180",735.730718286198,0.437661410866881,0.144294645587409,3.03315873522471,0.00242008263880334,0.00831239028839379
"NM_001042579",59.1050477135248,1.48038317456165,0.333403051639855,4.44082348256832,8.96152827454099e-06,5.50486539020399e-05
"NM_001044224",70.3918709040338,-1.8659454049253,0.382999713210198,-4.83963376980372,1.30078611608694e-06,9.42849909447863e-06
"NM_001044226",204.804487196931,1.02282656320346,0.235926217754166,4.33490954133698,1.45820073261558e-05,8.64510484145582e-05
"NM_001044227",8382.67955845876,-2.14534137584735,0.16272709036346,-13.1825874442561,1.10533751075031e-39,1.36108974168598e-37
"NM_001044228",1377.94576446559,0.970794020434734,0.120409469990754,8.06181690279409,7.51687326133661e-16,1.72437394536829e-14
"NM_001044232",264.547452509851,0.866574367754422,0.184933281263998,4.68479908970317,2.80234679599864e-06,1.89410354735227e-05
"NM_001044234",3440.56131277062,0.369115466564707,0.118598574145887,3.11233153582035,0.00185615918221059,0.00658662912190196
"NM_001044235",569.013853775068,0.342184613677064,0.141159601110922,2.42412540821015,0.0153453052961308,0.0398531528818059
"NM_001044237",609.154784683124,-0.484051926098276,0.137866198272684,-3.51084103725677,0.000446691426096305,0.00186711090431905
"NM_001044238",297.93575435478,-0.921196038509836,0.200579662084999,-4.59090786761247,4.41322128757811e-06,2.87060350053578e-05
"NM_001044239",1814.30441929813,0.292234363363697,0.117414918815655,2.4889084839189,0.0128135944448832,0.0343695636675096
"NM_001044242",685.149134424396,0.496406551226805,0.144201558248209,3.44240420845031,0.000576568024041016,0.00233438142159917
"NM_001044243",130.098987962652,0.661112095258574,0.22861596583506,2.89115533094466,0.00383828358157129,0.0123891328741709
"NM_001044249",104.238057101942,-1.40230110652809,0.276678604876092,-5.05160731528505,4.38107675446289e-07,3.43842309674439e-06
"NM_001044250",1084.48402685159,0.487798474043925,0.161794102251395,3.01491137385433,0.00257054356153311,0.00875002923296905
"NM_001044251",1243.08044191964,-0.419796556223767,0.150342811585623,-2.7921426906113,0.00523602605393433,0.0161997590167737
"NM_001044252",6857.39261528267,-0.820999790584954,0.150178896306253,-5.4667725940052,4.58303401792442e-08,4.27311082976712e-07
"NM_001044258",90.744796515329,-1.36048967384238,0.26166030090131,-5.18197825903933,2.19544810741587e-07,1.80372084160596e-06
"NM_001044265",1945.40182939765,-0.958787758554607,0.140100765292143,-6.84306904035934,7.75142698171931e-12,1.1829207586205e-10
"NM_001044266",299.814810082999,0.89407171698548,0.307834076329261,2.90368281985334,0.00368801579060873,0.0119617660202214
"NM_001044272",758.190768740688,0.407478533074666,0.147729718110798,2.75842143048088,0.00580812655812008,0.017676835175324
"NM_001044275",1814.29501306199,1.53784304196958,0.133349788615084,11.5309818317105,9.20874531820514e-31,6.80367507544356e-29
"NM_001044276",97.076350635489,-1.7237019853367,0.372432166845279,-4.60617077451649,4.10151595209108e-06,2.68251162361122e-05
"NM_001044286",1684.10032021414,0.313345371954449,0.129681001386743,2.41631348729236,0.0156785563361046,0.0406103418831452
"NM_001044288",661.560614898279,0.944172066128419,0.200448112969989,4.70941163360756,2.48432891488868e-06,1.69736069293383e-05
"NM_001044294",5155.42374642805,0.606908351692578,0.175035082819197,3.46741198721141,0.000525495798163332,0.00214789640813574
"NM_001045843",645.350856638654,-1.27361232134162,0.199477176031045,-6.38251711033554,1.74200555747594e-10,2.24034880399037e-09
"NM_001047084",58.9825770312764,-1.80591475337393,0.323218736750699,-5.52739699450832,3.2501693543596e-08,3.09778152075217e-07
"NM_001047087",8208.46962770128,0.589069914716943,0.12607577105836,4.6723569326067,2.97762918252124e-06,2.00246964421532e-05
"NM_001047095",676.988931505495,0.635722794329711,0.137564487403868,4.62107175144035,3.81762702293428e-06,2.51063464068109e-05
"NM_001047101",608.727377723431,-3.26656108792347,0.218589555007285,-14.8667199302394,5.42047246378346e-50,1.07536150934282e-47
"NM_001047104",492.721156986429,0.858721410210262,0.162328069285467,5.2893672729401,1.22740211086266e-07,1.05277492503376e-06
"NM_001047107",51.6674195110238,-1.78594894777855,0.328251926108717,-5.37705270123404,7.57150165784032e-08,6.79342523119291e-07
"NM_001047111",189.299962415256,0.844798328961706,0.207883948662072,4.06163462992696,4.87303025490837e-05,0.000258311593868547
"NM_001047114",275.804801787932,0.45895438237197,0.190169220927271,2.41318719608328,0.0158136953082332,0.0407862522938203
"NM_001047115",89.1071287474201,0.950126366811254,0.301678864329818,3.14425860913297,0.00166508220600888,0.00599194681658485
"NM_001047743",1736.26886656296,-0.969508449654377,0.158887556509009,-6.10150353179454,1.05075318052212e-09,1.23972674261382e-08
"NM_001047843",825.302565115138,-0.679766484290234,0.149436434892422,-4.54831779419857,5.40764336183502e-06,3.46898702606818e-05
"NM_001047847",284.210162920164,0.732724777507154,0.187791076477418,3.90089774530509,9.58366277336134e-05,0.000473787629400185
"NM_001047848",4775.05122839659,-0.431655685735274,0.17172330253027,-2.51363830453044,0.0119492914537785,0.0323591403802651
"NM_001047858",2296.24168129297,1.38733247805217,0.252188995277866,5.50128711242176,3.7702866157561e-08,3.5712714867016e-07
"NM_001047860",2648.12508515847,1.07406184390031,0.447484061309837,2.41061628714608,0.0159255935335727,0.0410418290895271
"NM_001047879",110.831384692137,0.873614079530232,0.295432183848585,2.96146013245948,0.00306184130347236,0.0101931342088563
"NM_001047880",7419.60656154351,-0.515848933843682,0.208397615101728,-2.47531187882284,0.0133119871540727,0.0354578116314223
"NM_001047883",451.862245046163,0.677222876114382,0.192455465126019,3.51940477583803,0.000432516268775257,0.00181779003036066
"NM_001047885",263.466252853381,-0.677944463433686,0.186435778386323,-3.63534625510506,0.000277607516497716,0.00122842186048741
"NM_001047891",21422.9914758297,-1.17924652427313,0.119835369531333,-9.84045949397869,7.53658315490853e-23,3.26880224042652e-21
"NM_001047894",633.007021327371,-0.513542848929219,0.212789817602745,-2.41361175686599,0.0157952830739722,0.0407637210197911
"NM_001047898",1704.0106734434,0.476732899022786,0.123134057940696,3.87162807792943,0.000108110825402288,0.000529210947340336
"NM_001047899",1890.96375363033,-0.319869751397423,0.128467534809167,-2.48984409521984,0.0127799141887304,0.0342878088414397
"NM_001047900",555.167337972065,0.658087782140323,0.16176628075471,4.06783245111736,4.74524803760783e-05,0.000252663231743999
"NM_001047906",897.4604968797,0.379624854138823,0.13571171946952,2.7972103044702,0.00515459693642199,0.0159746339824833
"NM_001047915",587.946492893346,1.0441361506773,0.195549504915038,5.33962103375594,9.31410710360874e-08,8.19228484408542e-07
"NM_001047918",53.4997349974961,-1.08666206286814,0.393926991205098,-2.75454587609879,0.00587736496415514,0.0178571216281889
"NM_001047954",81.6351549629491,1.06194390757833,0.264850692176685,4.00465845014367,6.21071505060268e-05,0.000323301216409653
"NM_001047965",368.368779425041,-1.2635859833751,0.315961533949784,-3.99682590120165,6.41974791476666e-05,0.000333372561371281
"NM_001048043",813.496332946219,0.305175747479072,0.125855462134373,2.42484260652236,0.0153150249218445,0.0397841566410572
"NM_001048044",104.993677611468,-1.13181931613906,0.245537292899956,-4.60052516984764,4.2142709213255e-06,2.75289538903415e-05
"NM_001048184",1595.83658320776,0.527036974477472,0.138925216003028,3.79354670737804,0.000148510679953322,0.000703046802624806
"NM_001048185",3046.70920203226,-0.789012021644732,0.107408832804445,-7.34567671949292,2.04720643513983e-13,3.76187350594392e-12
"NM_001076793",191.444694570352,-0.81336163167201,0.193449607095149,-4.20212255900488,2.64423899583941e-05,0.000149158821133988
"NM_001077640",644.159406545687,-2.03473487196395,0.302143283635174,-6.73023804599901,1.69385739376851e-11,2.48579373417014e-10
"NM_001077641",671.390034131524,-0.472813989392194,0.198637879162553,-2.38036034865923,0.0172957154189579,0.0439177528521679
"NM_001077642",218.537031400959,-0.794241002244385,0.264628787047066,-3.00088067916965,0.00269200029400186,0.00909503367411855
"NM_001077667",49.3820441126925,1.42546133590852,0.382560272960793,3.70780119184645,0.000209066684937806,0.000952671797421828
"NM_001077672",258.754674026215,0.752623189394413,0.227437088197608,3.30919796979112,0.000935636540098279,0.00359135587748938
"NM_001079705",50.4992335208106,0.765145761555322,0.292758796599697,2.6147466084478,0.00892936732313355,0.025414535635688
"NM_001079709",2182.77451094743,1.74370917624634,0.22652592309676,7.69699461757651,1.39303762456587e-14,2.80519023909288e-13
"NM_001079887",725.836183634148,-0.378965129432947,0.131040351326529,-2.89178109594529,0.00383064746283682,0.012371940388716
"NM_001079891",127.164524453746,1.61509018179101,0.355292015657919,4.54029754417924,5.6174896647581e-06,3.58428628818068e-05
"NM_001079897",574.25408301347,0.913606706100426,0.170792655063047,5.3484500902836,8.87106313517381e-08,7.85684855647776e-07
"NM_001079899",3990.46939288217,0.368822646025052,0.136857741115783,2.69494932198214,0.00703993374485754,0.0208339254720052
"NM_001079937",87.8930336334013,-3.21633014912743,0.369263681547788,-8.3636035438382,6.08310916778062e-17,1.52977343930596e-15
"NM_001079943",135.347403503311,-0.554520890954673,0.205749362308669,-2.69367811746319,0.00706683750418387,0.0208846979813301
"NM_001080148",54056.7170423694,2.45043417304075,0.21992277427254,11.1426759326474,7.77475822966877e-29,5.07871859234399e-27
"NM_001080380",369.180982565592,1.91741791477374,0.276554529764446,6.93272617048147,4.12806801431656e-12,6.58095128532342e-11
"NM_001080756",166.398655266364,3.76930509066099,0.400076328379332,9.26236354720661,1.99956055337529e-20,6.88787530813809e-19
"NM_001081634",482.437160191387,0.738311273337001,0.138477798581935,5.33121131939473,9.75598118120805e-08,8.52494505662984e-07
"NM_001081958",886.051234659153,0.662216289349867,0.14093378036955,4.69868533079641,2.61841517951999e-06,1.77989097831204e-05
"NM_001082409",81.1993423355361,1.21755097889666,0.384166926730433,3.16745904931246,0.00153777366110992,0.00559367198099811
"NM_001082410",112.203278424556,-1.80859577796135,0.292749971230591,-6.14687195870772,7.90258703249559e-10,9.40671276434725e-09
"NM_001082572",487.417122432348,0.608235631192334,0.252436656865349,2.40927238817737,0.015984363062203,0.0411734747500314
"NM_001082977",191.287832494575,-1.04949521727912,0.191519457785535,-5.47403527613259,4.39901436618246e-08,4.11586383449019e-07
"NM_001083337",304.937431099772,0.734725443799998,0.217411945915704,3.37860714040928,0.000728540376380853,0.00287895723060423
"NM_001083624",1656.0435036976,0.342887437989128,0.14722572307323,2.32906713658582,0.0198555093365272,0.0494679236098177
"NM_001083898",173.341070260258,3.64665101358718,0.309324449955633,11.6068364226248,3.80431696516638e-31,2.93206098185809e-29
"NM_001085352",13528.1824912218,-0.696299777897991,0.133843285925277,-5.20232829568761,1.96807164895023e-07,1.62810436874161e-06
"NM_001085353",55.1306316588556,-0.777242702628557,0.300015151695614,-2.58659909787261,0.00969282939442679,0.0271830579325901
"NM_001085485",1419.74954684316,-0.916283784095747,0.156391455672389,-5.85850773064268,4.67044877696444e-09,4.97361011407753e-08
"NM_001098216",230.465151548906,-0.534618314416713,0.19025273734865,-2.8092061394619,0.00496638354448112,0.0155206729615012
"NM_001098674",34.3545978282956,-1.53650581235297,0.372081088050543,-4.08121428291367,4.48010269562296e-05,0.00023956153867008
"NM_001099647",371.956050654804,0.728673202859231,0.174801030031021,4.16780790307865,3.07542937203895e-05,0.000170975998249368
"NM_001100175",122.264898658087,1.22076294338836,0.234340207887684,5.20476989579707,1.94237134582349e-07,1.60932901993867e-06
"NM_001100470",1474.95473473549,0.382206323742514,0.145762511463199,2.62213909305662,0.00873797609067454,0.0249759706134995
"NM_001100471",1037.80759432187,0.340627288910044,0.129527460167076,2.62978187524512,0.00854396685958269,0.0245458613480046
"NM_001100474",207.128632913402,-2.15195473109177,0.26997196481776,-7.93617116940872,2.08518193250563e-15,4.62495942917864e-14
"NM_001100476",1688.53697251188,-0.721181599721802,0.164074223632049,-4.39539779437633,1.10570079968894e-05,6.67344938989726e-05
"NM_001100477",736.27127174079,1.4709262250875,0.467793410130712,3.48452045349544,0.000493019779112194,0.00203456120709897
"NM_001100496",1372.47863552388,-0.385338643518532,0.15179843625508,-2.53851164259388,0.0111325098728208,0.0304941391632649
"NM_001100499",490.331183285959,1.15718346447723,0.177519126985812,6.51857892851485,7.0976587384149e-11,9.76087523294465e-10
"NM_001100502",5337.73576265317,-1.88133267049781,0.127697427082859,-14.7311255609574,4.06872291610028e-49,7.51521182761764e-47
"NM_001100506",629.300663627437,-0.520901140363098,0.147203171949111,-3.53820474562837,0.000402857544716748,0.00170923282239625
"NM_001100507",1856.74516202684,-0.445118922852268,0.160205786178094,-2.77829625736895,0.00546447707092087,0.0168013101530236
"NM_001100510",288.294461538484,0.847945370275925,0.245151038153002,3.45832357933119,0.000543548129825025,0.00221323873615184
"NM_001100512",5720.50291944315,-1.4946255702904,0.199370107037949,-7.4963576821676,6.56155864878272e-14,1.25301208207503e-12
"NM_001100514",165.806418190183,-1.01392168925413,0.28825797872373,-3.51616835340413,0.000437823266452967,0.00183721138014518
"NM_001100518",749.072879225556,-0.35730506429109,0.149821799479199,-2.38472132416045,0.0170920633517857,0.0435865924036374
"NM_001100520",1584.49836444008,0.84810786947959,0.120962339936516,7.01102933870201,2.36571115410199e-12,3.88114296996854e-11
"NM_001100524",305.959073105015,-1.53798564893894,0.262138164037917,-5.86187137630464,4.57679499564906e-09,4.87872684461575e-08
"NM_001100532",1287.35885655749,0.417275410341769,0.127896451293328,3.26257513619941,0.0011040490157963,0.00416174423160653
"NM_001100538",2241.33774109497,0.640209093999042,0.154799241135502,4.13561280063471,3.54008666791686e-05,0.000193593407214871
"NM_001100539",3290.0477717051,-0.645030675111368,0.12191909269061,-5.29051452488263,1.21972734421629e-07,1.04703037168182e-06
"NM_001100541",59.6104168682894,1.04757804683686,0.343270027718276,3.04660807992125,0.00231439257834156,0.00800067366627078
"NM_001100542",2221.80051626479,0.303090584647783,0.129446996720275,2.341470327752,0.0192079527134814,0.0481457176929168
"NM_001100549",981.062630686455,-0.501469458837357,0.138265781968359,-3.62666618071325,0.00028710407241542,0.00126521839892489
"NM_001100556",374.460252409862,0.908411658615662,0.252852192109497,3.59128031672729,0.000329057479083958,0.0014283601188924
"NM_001100558",50.7667228171411,-1.6120456533189,0.37010907172975,-4.32146760855371,1.54994808008315e-05,9.14349877859627e-05
"NM_001100561",350.577766967459,-1.21073494321702,0.321324492518378,-3.76614788444352,0.000165785617437142,0.000773209107359209
"NM_001100562",381.997484846023,1.03374560165188,0.182619476974908,5.65862482237694,1.5259071614182e-08,1.52207108196212e-07
"NM_001100563",194.414132637083,0.651119144260881,0.191892063995084,3.39219658255176,0.000693346759958999,0.00275717291738707
"NM_001100572",2183.1871399223,0.97961177101678,0.139213628506693,7.03639367511056,1.97279059909407e-12,3.28175554162962e-11
"NM_001100575",147.642969118441,2.686428815019,0.285044530594884,9.36680090289965,7.47642365460351e-21,2.67876008735008e-19
"NM_001100582",1385.5547647075,-1.19262828275782,0.137593866928095,-8.66630032168116,4.4638853623802e-18,1.25187444730835e-16
"NM_001100584",1935.26632070424,-1.23978680398751,0.15299578995367,-8.10256621926649,5.38118350367866e-16,1.24242713092477e-14
"NM_001100585",503.488389026117,0.46400331780068,0.148936459402565,3.11553812715178,0.001836096107084,0.00652407880437509
"NM_001100640",347.134189158849,1.87588938693232,0.262639471349683,7.13142278634854,9.93366745990289e-13,1.69727877987145e-11
"NM_001100651",505.489601028423,0.38428988911425,0.150075731036481,2.56076498215073,0.0104441982001636,0.0289342372170552
"NM_001100662",5742.40873447716,0.620195205380142,0.118740912523816,5.22306675457002,1.7598391157326e-07,1.47752009771499e-06
"NM_001100669",1642.5333762826,-0.499732500438064,0.138004438596985,-3.62097389342997,0.000293496132609129,0.00129073237628965
"NM_001100678",555.683850282728,-0.589391625636444,0.144756291305932,-4.07131917905427,4.6747642951223e-05,0.00024903406212653
"NM_001100679",578.486836232153,0.405588219655876,0.155765936567841,2.60383092155646,0.00921882229639415,0.0260927987480239
"NM_001100680",800.063911939964,0.677386719991126,0.152281791808877,4.44826904149287,8.65650608603693e-06,5.33585441310205e-05
"NM_001100682",18.949930402677,-1.4908504575228,0.414061514095673,-3.53380476106706,0.000409623540383233,0.00173176676721609
"NM_001100683",160.341510290181,-2.78610735617414,0.240180256538585,-11.4418607767381,2.58285652476876e-30,1.80850600979397e-28
"NM_001100690",539.431608503382,0.816981415140433,0.179148374661781,4.56002434731225,5.11476902508081e-06,3.29690256111256e-05
"NM_001100691",1940.36834369873,-0.609217073746837,0.136038652659061,-4.47805974416297,7.53245232489242e-06,4.70251525387951e-05
"NM_001100692",2625.83229911752,0.420075181885411,0.151993114564616,2.76383614628121,0.00571262177603006,0.0174138524792742
"NM_001100698",469.099443142874,-0.500774095213513,0.187038649014674,-2.67733286075285,0.00742108682287447,0.0217873672604698
"NM_001100716",1115.67020918581,-0.458832933598371,0.165827761854725,-2.76675111468342,0.00566179614230335,0.0173002915209629
"NM_001100717",831.350579031378,0.479761965358723,0.130307632002314,3.68182627564784,0.000231569189193709,0.00104498766800009
"NM_001100718",1533.78131372335,-0.715776464786276,0.144556174611196,-4.95115530436736,7.37741980953928e-07,5.53849323192672e-06
"NM_001100719",4278.11946279988,0.656365661985234,0.10537421275891,6.22887655890323,4.69791753491881e-10,5.71918074449832e-09
"NM_001100723",1187.53324056542,1.25141062205039,0.160811961694055,7.7804001216926,7.22955245486144e-15,1.50097278001803e-13
"NM_001100725",423.448146074174,0.63491751497914,0.169112844583613,3.75478457331413,0.000173490631861725,0.000805986617144258
"NM_001100730",6856.06500651583,-0.823256350210361,0.120929872220371,-6.80763705392078,9.92147787236689e-12,1.50337754521452e-10
"NM_001100732",676.054990732851,1.24679022626517,0.142002190338099,8.77822918912336,1.66068593763029e-18,4.84766442774749e-17
"NM_001100736",1811.11983490935,0.290674634799529,0.118724092904571,2.44834210974102,0.0143515315207294,0.0376925612114672
"NM_001100739",2749.66986843199,-0.374285634161056,0.106814778305733,-3.50403787020035,0.000458260184323309,0.00191007216216355
"NM_001100741",1151.26678797847,-0.731828639773651,0.241126734158849,-3.03469002943738,0.00240783014591252,0.00828092595607089
"NM_001100750",7293.26826372297,-0.619720823175043,0.137131555160403,-4.51914762364097,6.20890927438556e-06,3.93819094473016e-05
"NM_001100770",427.901714635979,0.870759616656827,0.213100166982572,4.08454301944315,4.41636442874076e-05,0.000236680901076037
"NM_001100782",539.098240018357,-0.4256885164336,0.166564341840888,-2.55558422874862,0.0106009701124167,0.0292701527871958
"NM_001100784",14.525309119573,-1.05570772417947,0.434082986586106,-2.41261262104531,0.0158386433774343,0.0408373974735146
"NM_001100791",39.9072801727988,-1.25470263780601,0.392737506877102,-3.17813717985552,0.00148224602536082,0.00541013876943212
"NM_001100822",39.9686054495501,-0.783342676600594,0.323367010176302,-2.41533925637926,0.0157205596560649,0.0406797960375418
"NM_001100827",137.583399741489,-3.21041964465086,0.383952634985364,-8.19621864493948,2.48066947419561e-16,5.90564712823502e-15
"NM_001100830",1728.49293390379,0.296823964392866,0.121766362026292,2.43765602619969,0.0147828331293488,0.0385982186972248
"NM_001100831",4733.86583561423,0.811186986323954,0.136182662228103,5.95660114841983,2.5753774217487e-09,2.8443317854839e-08
"NM_001100834",3075.03889800326,-1.05624544232476,0.133098151516125,-7.93553948837479,2.09582294317123e-15,4.63895685747797e-14
"NM_001100837",168.004229136911,-0.500397444859019,0.203167275670746,-2.46221122419685,0.0138083319113841,0.0365436412467039
"NM_001100840",1356.00034932697,0.603584026595104,0.167073447532788,3.6125072709281,0.000303250600827123,0.00132763534395626
"NM_001100846",952.572447546965,-0.365050170186818,0.141561674691184,-2.57866224124924,0.00991837119865939,0.0276707058987599
"NM_001100850",1162.5489764081,-0.475739925520806,0.157802454889212,-3.0145537829291,0.0025735757726561,0.00875538813987451
"NM_001100852",495.113949778756,0.541985965747658,0.149153082533544,3.63353189695273,0.00027956786775951,0.00123607534763006
"NM_001100857",6947.07133751001,-0.403984940477331,0.158986616419175,-2.54100222729889,0.0110535215369055,0.0303320635821896
"NM_001100860",4329.91170679842,1.95780178289324,0.266699241770542,7.3411229503007,2.11809118392626e-13,3.88546418722638e-12
"NM_001100869",85.8227798072441,0.905730917549212,0.339984407900876,2.66314341919103,0.0077414411406549,0.0225732332443756
"NM_001100872",228.013711665738,0.885334773830617,0.190093935227375,4.65601815816674,3.22383513778267e-06,2.14782001436976e-05
"NM_001100885",309.802606901828,-2.05521472568229,0.32110432512957,-6.3875351412936,1.68580876929552e-10,2.17591196933288e-09
"NM_001100886",2897.04140680752,0.41374077972525,0.108115727916795,3.82683474269084,0.000129801594154208,0.000623571514876248
"NM_001100901",319.210819756787,-0.493188296758119,0.17919115248874,-2.75175236644661,0.0059277326476515,0.0179999432693567
"NM_001100922",2135.30250222334,-0.427306249428616,0.154118639482258,-2.77249095254561,0.00556290657837767,0.0170467443289931
"NM_001100942",3001.81016219696,0.488230367953267,0.125090082890283,3.9029933256081,9.50103236574983e-05,0.000470136534569413
"NM_001100963",6632.74341651098,-0.628730850272321,0.263619985501756,-2.38501973945451,0.017078204958554,0.0435616213621401
"NM_001100966",10247.3192681236,2.13065555613554,0.184563685532052,11.5435125424056,7.9606713168719e-31,5.96382320403138e-29
"NM_001100971",227.988986896016,0.71480651553504,0.185256285982769,3.85849363967224,0.000114088036274724,0.000556315490492086
"NM_001100974",98.3853847931965,-2.50902320760222,0.365186992050686,-6.77794422721736,1.2189788518302e-11,1.82663448173121e-10
"NM_001100976",1529.90414595826,-0.488364048395716,0.121208927516079,-4.02896219757384,5.60236252558952e-05,0.000293918265115771
"NM_001100984",63.3536554466638,1.04067780326317,0.346117252540501,3.00048577451457,0.00269549344132519,0.00910366369385775
"NM_001100990",73.0468287312653,-0.862446385758377,0.310360368969377,-2.77418634129038,0.00553399699442034,0.0169678619923369
"NM_001100995",380.467723645974,0.450469346574399,0.14830226258696,3.03740142271002,0.00238627440364356,0.00821734416143796
"NM_001101005",2070.08798563633,0.379227806507906,0.136534390747411,2.77751288466041,0.00547766682734301,0.0168240380508388
"NM_001101008",235.370231305381,0.689000090655018,0.209907050281626,3.2821938442157,0.0010300277008446,0.00391300948905966
"NM_001101019",34.7529032946097,1.33521000396555,0.355508310562129,3.73482903942429,0.000187842749362892,0.000865158802203206
"NM_001102408",33.4218699175673,1.88984307730273,0.355206500145946,5.25584500534325,1.47346347392965e-07,1.251801284394e-06
"NM_001103364",247.87690219856,0.624940411516859,0.184937212007104,3.3795127583526,0.000726144369735912,0.00287054783504828
"NM_001104633",159.228455977857,-0.512530427797857,0.191231396382186,-2.67936617775891,0.00737616806988225,0.0216792561132095
"NM_001105710",1323.42932213428,0.468829164441855,0.157627994045725,2.9741984333927,0.00293755041841979,0.00982209039716955
"NM_001105717",2444.89182467391,2.76818566431146,0.175137785228723,15.8005057670901,3.08630469835102e-56,9.18432839817623e-54
"NM_001105718",3241.81816746828,0.41162860794302,0.117482807285105,3.50373732740348,0.000458777648334422,0.00191017681562637
"NM_001105724",102.909178932078,1.09477067710226,0.270734701392675,4.04220101211464,5.29518086409696e-05,0.000278484401556557
"NM_001105727",2878.98457982869,0.782351262311865,0.164143586308612,4.7662255185958,1.87709150432959e-06,1.31691429508074e-05
"NM_001105733",32.7429802521707,1.17844679864773,0.463157656560247,2.6016321674903,0.00927813065255605,0.0262398663360171
"NM_001105740",1034.23337643655,-0.710127958557638,0.144475949361515,-4.91487811429654,8.88377115653519e-07,6.58173170124215e-06
"NM_001105744",2141.09186715767,2.21999153039899,0.20717558432645,10.712835493134,8.86056080620639e-27,5.04910574026005e-25
"NM_001105749",79.031447641014,-1.56442812302516,0.279819044829258,-5.56114504585621,2.68010326989087e-08,2.5773739973376e-07
"NM_001105754",3182.84388877503,-3.73002590188989,0.272137100197186,-13.6922658147709,1.12931947478294e-42,1.65731500456844e-40
"NM_001105758",5000.19282183779,-0.454840173485964,0.14659587397901,-3.10269642099255,0.00191766243520694,0.00678464916392731
"NM_001105759",818.116517823391,0.654453724304241,0.1723041858617,3.79852144649288,0.00014556183566331,0.000690612907644395
"NM_001105768",1052.42901710477,0.504702517818249,0.162640031715971,3.10323997511267,0.00191414359230983,0.00677443683660891
"NM_001105771",1378.82735249115,0.480091136893213,0.120987403283895,3.96808882007799,7.2451332551759e-05,0.000370487410800475
